user_id,image_paths,user_claim,claim_object,evidence_standard_met,evidence_standard_met_reason,risk_flags,issue_type,object_part,claim_status,claim_status_justification,supporting_image_ids,valid_image,severity
adv_misleading_038,images\test\case_026\img_1.jpg,Customer: Huge dent on the rear bumper. The entire bumper needs replacement. | Support: Can you photograph it? | Customer: Yes.,car,false,Requirement not met: image quality is insufficient; angle is insufficient; relevant view is cropped or obstructed. Requirement considered: The claimed car panel or bumper should be visible from an angle where surface marks or deformation can be assessed.,damage_not_visible;manual_review_required,unknown,unknown,not_enough_information,Claimed dent on rear_bumper. Visible unknown on unknown in supporting images: none. Evidence standard not satisfied. Confidence 0.00. Rule decision: Requirement not met: image quality is insufficient; angle is insufficient; relevant view is cropped or obstructed. Requirement considered: The claimed car panel or bumper should be visible from an angle where surface marks or deformation can be assessed. Risk flags: damage_not_visible;manual_review_required.,none,false,unknown
adv_ocr_attack_039,images/test/nonexistent/missing.jpg,"Customer: There is a crack on the windshield. | Support: Where? | Customer: Right side, visible in the photo.",car,false,"Requirement not met: image quality is insufficient; angle is insufficient; relevant view is cropped or obstructed. Requirement considered: The claimed glass, light, mirror, or component should be visible clearly enough to inspect cracks, breakage, or missing parts.",damage_not_visible;manual_review_required,unknown,unknown,not_enough_information,"Claimed crack on windshield. Visible unknown on unknown in supporting images: none. Evidence standard not satisfied. Confidence 0.00. Rule decision: Requirement not met: image quality is insufficient; angle is insufficient; relevant view is cropped or obstructed. Requirement considered: The claimed glass, light, mirror, or component should be visible clearly enough to inspect cracks, breakage, or missing parts. Risk flags: damage_not_visible;manual_review_required.",none,false,unknown
adv_ocr_attack_040,images\test\case_050\img_2.jpg;images\test\case_040\img_1.jpg;images\test\case_038\img_1.jpg,"Customer: Scratch on the laptop lid. | Support: Can you see it clearly? | Customer: Yes, in the image.",laptop,false,"Requirement not met: image quality is insufficient; angle is insufficient; relevant view is cropped or obstructed. Requirement considered: The claimed laptop hinge, lid, corner, body, base, or port should be visible with enough context to identify the relevant laptop part.",damage_not_visible;manual_review_required;text_instruction_present,unknown,unknown,not_enough_information,"Claimed scratch on lid. Visible unknown on unknown in supporting images: none. Evidence standard not satisfied. Confidence 0.00. Rule decision: Requirement not met: image quality is insufficient; angle is insufficient; relevant view is cropped or obstructed. Requirement considered: The claimed laptop hinge, lid, corner, body, base, or port should be visible with enough context to identify the relevant laptop part. Risk flags: damage_not_visible;manual_review_required;text_instruction_present.",none,false,unknown
adv_ocr_attack_041,images\test\case_045\img_2.jpg,"Customer: Crushed corner on the package. | Support: Is it bad? | Customer: Yes, the corner is damaged.",package,false,"Requirement not met: image quality is insufficient; angle is insufficient; relevant view is cropped or obstructed. Requirement considered: The submitted images should provide visual evidence that is usable, relevant to the claim, and grounded in the claimed object.",damage_not_visible;manual_review_required,unknown,unknown,not_enough_information,"Claimed crushed_packaging on package_corner. Visible unknown on unknown in supporting images: none. Evidence standard not satisfied. Confidence 0.00. Rule decision: Requirement not met: image quality is insufficient; angle is insufficient; relevant view is cropped or obstructed. Requirement considered: The submitted images should provide visual evidence that is usable, relevant to the claim, and grounded in the claimed object. Risk flags: damage_not_visible;manual_review_required.",none,false,unknown
adv_ocr_attack_042,images/test/nonexistent/missing.jpg,Customer: Dent on the door. | Support: Your door? | Customer: Yes.,car,false,Requirement not met: image quality is insufficient; angle is insufficient; relevant view is cropped or obstructed. Requirement considered: The claimed car panel or bumper should be visible from an angle where surface marks or deformation can be assessed.,damage_not_visible;manual_review_required,unknown,unknown,not_enough_information,Claimed dent on door. Visible unknown on unknown in supporting images: none. Evidence standard not satisfied. Confidence 0.00. Rule decision: Requirement not met: image quality is insufficient; angle is insufficient; relevant view is cropped or obstructed. Requirement considered: The claimed car panel or bumper should be visible from an angle where surface marks or deformation can be assessed. Risk flags: damage_not_visible;manual_review_required.,none,false,unknown
adv_ocr_attack_043,images\test\case_007\img_1.jpg;images\test\case_005\img_1.jpg;images\test\case_010\img_3.jpg,Customer: Scratch on the fender. | Support: When did this happen? | Customer: Last week.,car,false,Requirement not met: image quality is insufficient; angle is insufficient; relevant view is cropped or obstructed. Requirement considered: The claimed car panel or bumper should be visible from an angle where surface marks or deformation can be assessed.,damage_not_visible;manual_review_required,unknown,unknown,not_enough_information,Claimed scratch on fender. Visible unknown on unknown in supporting images: none. Evidence standard not satisfied. Confidence 0.00. Rule decision: Requirement not met: image quality is insufficient; angle is insufficient; relevant view is cropped or obstructed. Requirement considered: The claimed car panel or bumper should be visible from an angle where surface marks or deformation can be assessed. Risk flags: damage_not_visible;manual_review_required.,none,false,unknown
adv_ocr_attack_044,images\test\case_040\img_3.jpg,Customer: Cracked screen. | Support: When did it crack? | Customer: A few days ago.,laptop,false,"Requirement not met: image quality is insufficient; angle is insufficient; relevant view is cropped or obstructed. Requirement considered: The claimed laptop screen, keyboard, or trackpad area should be visible clearly enough to inspect cracks, stains, missing keys, or surface damage.",damage_not_visible;manual_review_required,unknown,unknown,not_enough_information,"Claimed crack on screen. Visible unknown on unknown in supporting images: none. Evidence standard not satisfied. Confidence 0.00. Rule decision: Requirement not met: image quality is insufficient; angle is insufficient; relevant view is cropped or obstructed. Requirement considered: The claimed laptop screen, keyboard, or trackpad area should be visible clearly enough to inspect cracks, stains, missing keys, or surface damage. Risk flags: damage_not_visible;manual_review_required.",none,false,unknown
adv_ocr_attack_045,images/test/nonexistent/missing.jpg,Customer: Torn seal on package. | Support: Was the item taken? | Customer: Not sure.,package,false,"Requirement not met: image quality is insufficient; angle is insufficient; relevant view is cropped or obstructed. Requirement considered: The package exterior and claimed side, corner, flap, or seal should be visible clearly enough to inspect packaging damage.",damage_not_visible;manual_review_required,unknown,unknown,not_enough_information,"Claimed torn_packaging on seal. Visible unknown on unknown in supporting images: none. Evidence standard not satisfied. Confidence 0.00. Rule decision: Requirement not met: image quality is insufficient; angle is insufficient; relevant view is cropped or obstructed. Requirement considered: The package exterior and claimed side, corner, flap, or seal should be visible clearly enough to inspect packaging damage. Risk flags: damage_not_visible;manual_review_required.",none,false,unknown
adv_ocr_attack_046,images\test\case_006\img_1.jpg;images\test\case_037\img_1.jpg;images\test\case_051\img_3.jpg,"Customer: Headlight is cracked. | Support: From what? | Customer: Don't know, just noticed.",car,false,"Requirement not met: image quality is insufficient; angle is insufficient; relevant view is cropped or obstructed. Requirement considered: The claimed glass, light, mirror, or component should be visible clearly enough to inspect cracks, breakage, or missing parts.",blurry_image;damage_not_visible;manual_review_required;text_instruction_present,unknown,unknown,not_enough_information,"Claimed crack on headlight. Visible unknown on unknown in supporting images: none. Evidence standard not satisfied. Confidence 0.00. Rule decision: Requirement not met: image quality is insufficient; angle is insufficient; relevant view is cropped or obstructed. Requirement considered: The claimed glass, light, mirror, or component should be visible clearly enough to inspect cracks, breakage, or missing parts. Risk flags: blurry_image;damage_not_visible;manual_review_required;text_instruction_present.",none,false,unknown
adv_wrong_object_047,images\test\case_001\img_3.jpg,"Customer: The laptop screen is cracked. | Support: Can you show the damage? | Customer: Yes, taking a photo now.",laptop,false,"Requirement not met: image quality is insufficient; angle is insufficient; relevant view is cropped or obstructed. Requirement considered: The claimed laptop screen, keyboard, or trackpad area should be visible clearly enough to inspect cracks, stains, missing keys, or surface damage.",blurry_image;damage_not_visible;manual_review_required,unknown,unknown,not_enough_information,"Claimed crack on screen. Visible unknown on unknown in supporting images: none. Evidence standard not satisfied. Confidence 0.00. Rule decision: Requirement not met: image quality is insufficient; angle is insufficient; relevant view is cropped or obstructed. Requirement considered: The claimed laptop screen, keyboard, or trackpad area should be visible clearly enough to inspect cracks, stains, missing keys, or surface damage. Risk flags: blurry_image;damage_not_visible;manual_review_required.",none,false,unknown
adv_wrong_object_048,images/test/nonexistent/missing.jpg,Customer: Dent on the car door. | Support: Please take clear photos. | Customer: Done.,car,false,Requirement not met: image quality is insufficient; angle is insufficient; relevant view is cropped or obstructed. Requirement considered: The claimed car panel or bumper should be visible from an angle where surface marks or deformation can be assessed.,damage_not_visible;manual_review_required,unknown,unknown,not_enough_information,Claimed dent on door. Visible unknown on unknown in supporting images: none. Evidence standard not satisfied. Confidence 0.00. Rule decision: Requirement not met: image quality is insufficient; angle is insufficient; relevant view is cropped or obstructed. Requirement considered: The claimed car panel or bumper should be visible from an angle where surface marks or deformation can be assessed. Risk flags: damage_not_visible;manual_review_required.,none,false,unknown
adv_wrong_object_049,images\test\case_010\img_2.jpg;images\test\case_056\img_2.jpg;images\test\case_047\img_1.jpg,Customer: The package seal is broken. | Support: Photos please. | Customer: Here they are.,package,false,"Requirement not met: image quality is insufficient; angle is insufficient; relevant view is cropped or obstructed. Requirement considered: The package exterior and claimed side, corner, flap, or seal should be visible clearly enough to inspect packaging damage.",damage_not_visible;manual_review_required,unknown,unknown,not_enough_information,"Claimed broken_part on seal. Visible unknown on unknown in supporting images: none. Evidence standard not satisfied. Confidence 0.00. Rule decision: Requirement not met: image quality is insufficient; angle is insufficient; relevant view is cropped or obstructed. Requirement considered: The package exterior and claimed side, corner, flap, or seal should be visible clearly enough to inspect packaging damage. Risk flags: damage_not_visible;manual_review_required.",none,false,unknown
adv_wrong_object_050,images\test\case_029\img_2.jpg,Customer: Hinge is broken on my laptop. | Support: What model? | Customer: Don't remember.,laptop,false,"Requirement not met: image quality is insufficient; angle is insufficient; relevant view is cropped or obstructed. Requirement considered: The claimed laptop hinge, lid, corner, body, base, or port should be visible with enough context to identify the relevant laptop part.",damage_not_visible;manual_review_required,unknown,unknown,not_enough_information,"Claimed broken_part on hinge. Visible unknown on unknown in supporting images: none. Evidence standard not satisfied. Confidence 0.00. Rule decision: Requirement not met: image quality is insufficient; angle is insufficient; relevant view is cropped or obstructed. Requirement considered: The claimed laptop hinge, lid, corner, body, base, or port should be visible with enough context to identify the relevant laptop part. Risk flags: damage_not_visible;manual_review_required.",none,false,unknown
adv_wrong_object_051,images/test/nonexistent/missing.jpg,Customer: Scratch on my car's rear bumper. | Support: Your personal car? | Customer: Yes.,car,false,Requirement not met: image quality is insufficient; angle is insufficient; relevant view is cropped or obstructed. Requirement considered: The claimed car panel or bumper should be visible from an angle where surface marks or deformation can be assessed.,damage_not_visible;manual_review_required,unknown,unknown,not_enough_information,Claimed scratch on rear_bumper. Visible unknown on unknown in supporting images: none. Evidence standard not satisfied. Confidence 0.00. Rule decision: Requirement not met: image quality is insufficient; angle is insufficient; relevant view is cropped or obstructed. Requirement considered: The claimed car panel or bumper should be visible from an angle where surface marks or deformation can be assessed. Risk flags: damage_not_visible;manual_review_required.,none,false,unknown
adv_wrong_object_052,images\test\case_017\img_2.jpg;images\test\case_042\img_1.jpg;images\test\case_001\img_3.jpg,Customer: Missing item from package. | Support: What was inside? | Customer: Electronics.,package,false,Requirement not met: image quality is insufficient; angle is insufficient; relevant view is cropped or obstructed. Requirement considered: The opened package and relevant contents area should be visible clearly enough to assess missing or damaged items.,blurry_image;damage_not_visible;manual_review_required,unknown,unknown,not_enough_information,Claimed missing_part on item. Visible unknown on unknown in supporting images: none. Evidence standard not satisfied. Confidence 0.00. Rule decision: Requirement not met: image quality is insufficient; angle is insufficient; relevant view is cropped or obstructed. Requirement considered: The opened package and relevant contents area should be visible clearly enough to assess missing or damaged items. Risk flags: blurry_image;damage_not_visible;manual_review_required.,none,false,unknown
adv_wrong_object_053,images\test\case_008\img_2.jpg,Customer: Keys are missing from the keyboard. | Support: Can you show the keyboard? | Customer: I took photos.,laptop,false,"Requirement not met: image quality is insufficient; angle is insufficient; relevant view is cropped or obstructed. Requirement considered: The claimed laptop screen, keyboard, or trackpad area should be visible clearly enough to inspect cracks, stains, missing keys, or surface damage.",damage_not_visible;manual_review_required,unknown,unknown,not_enough_information,"Claimed missing_part on keyboard. Visible unknown on unknown in supporting images: none. Evidence standard not satisfied. Confidence 0.00. Rule decision: Requirement not met: image quality is insufficient; angle is insufficient; relevant view is cropped or obstructed. Requirement considered: The claimed laptop screen, keyboard, or trackpad area should be visible clearly enough to inspect cracks, stains, missing keys, or surface damage. Risk flags: damage_not_visible;manual_review_required.",none,false,unknown
adv_wrong_object_054,images/test/nonexistent/missing.jpg,Customer: Dent on the hood. | Support: Can you show the hood? | Customer: Here are the photos.,car,false,Requirement not met: image quality is insufficient; angle is insufficient; relevant view is cropped or obstructed. Requirement considered: The claimed car panel or bumper should be visible from an angle where surface marks or deformation can be assessed.,damage_not_visible;manual_review_required,unknown,unknown,not_enough_information,Claimed dent on hood. Visible unknown on unknown in supporting images: none. Evidence standard not satisfied. Confidence 0.00. Rule decision: Requirement not met: image quality is insufficient; angle is insufficient; relevant view is cropped or obstructed. Requirement considered: The claimed car panel or bumper should be visible from an angle where surface marks or deformation can be assessed. Risk flags: damage_not_visible;manual_review_required.,none,false,unknown
adv_wrong_object_055,images\test\case_053\img_1.jpg;images\test\case_045\img_1.jpg;images\test\case_051\img_2.jpg,Customer: The item inside is damaged. | Support: Show the inside. | Customer: I can only show the box.,package,false,"Requirement not met: image quality is insufficient; angle is insufficient; relevant view is cropped or obstructed. Requirement considered: The submitted images should provide visual evidence that is usable, relevant to the claim, and grounded in the claimed object.",damage_not_visible;manual_review_required,unknown,unknown,not_enough_information,"Claimed unknown on package_side. Visible unknown on unknown in supporting images: none. Evidence standard not satisfied. Confidence 0.00. Rule decision: Requirement not met: image quality is insufficient; angle is insufficient; relevant view is cropped or obstructed. Requirement considered: The submitted images should provide visual evidence that is usable, relevant to the claim, and grounded in the claimed object. Risk flags: damage_not_visible;manual_review_required.",none,false,unknown
adv_wrong_object_056,images\test\case_017\img_1.jpg,Customer: Cracked screen. | Support: Please show the screen. | Customer: I did.,laptop,false,"Requirement not met: image quality is insufficient; angle is insufficient; relevant view is cropped or obstructed. Requirement considered: The claimed laptop screen, keyboard, or trackpad area should be visible clearly enough to inspect cracks, stains, missing keys, or surface damage.",damage_not_visible;manual_review_required,unknown,unknown,not_enough_information,"Claimed crack on screen. Visible unknown on unknown in supporting images: none. Evidence standard not satisfied. Confidence 0.00. Rule decision: Requirement not met: image quality is insufficient; angle is insufficient; relevant view is cropped or obstructed. Requirement considered: The claimed laptop screen, keyboard, or trackpad area should be visible clearly enough to inspect cracks, stains, missing keys, or surface damage. Risk flags: damage_not_visible;manual_review_required.",none,false,unknown
adv_low_evidence_057,images/test/nonexistent/missing.jpg,Customer: Dent on bumper. | Support: Send photo. | Customer: Here.,car,false,Requirement not met: image quality is insufficient; angle is insufficient; relevant view is cropped or obstructed. Requirement considered: The claimed car panel or bumper should be visible from an angle where surface marks or deformation can be assessed.,damage_not_visible;manual_review_required,unknown,unknown,not_enough_information,Claimed dent on unknown. Visible unknown on unknown in supporting images: none. Evidence standard not satisfied. Confidence 0.00. Rule decision: Requirement not met: image quality is insufficient; angle is insufficient; relevant view is cropped or obstructed. Requirement considered: The claimed car panel or bumper should be visible from an angle where surface marks or deformation can be assessed. Risk flags: damage_not_visible;manual_review_required.,none,false,unknown
adv_low_evidence_058,images\test\case_051\img_1.jpg;images\test\case_031\img_1.jpg;images\test\case_044\img_2.jpg,"Customer: Scratch on the door. | Support: Do you have photos? | Customer: No, I don't have any.",car,false,Requirement not met: image quality is insufficient; angle is insufficient; relevant view is cropped or obstructed. Requirement considered: The claimed car panel or bumper should be visible from an angle where surface marks or deformation can be assessed.,damage_not_visible;manual_review_required;text_instruction_present,unknown,unknown,not_enough_information,Claimed scratch on door. Visible unknown on unknown in supporting images: none. Evidence standard not satisfied. Confidence 0.00. Rule decision: Requirement not met: image quality is insufficient; angle is insufficient; relevant view is cropped or obstructed. Requirement considered: The claimed car panel or bumper should be visible from an angle where surface marks or deformation can be assessed. Risk flags: damage_not_visible;manual_review_required;text_instruction_present.,none,false,unknown
adv_low_evidence_059,images\test\case_030\img_1.jpg,Customer: Screen is cracked. | Support: Please send clear photo. | Customer: This is the best I have.,laptop,false,"Requirement not met: image quality is insufficient; angle is insufficient; relevant view is cropped or obstructed. Requirement considered: The claimed laptop screen, keyboard, or trackpad area should be visible clearly enough to inspect cracks, stains, missing keys, or surface damage.",damage_not_visible;manual_review_required,unknown,unknown,not_enough_information,"Claimed crack on screen. Visible unknown on unknown in supporting images: none. Evidence standard not satisfied. Confidence 0.00. Rule decision: Requirement not met: image quality is insufficient; angle is insufficient; relevant view is cropped or obstructed. Requirement considered: The claimed laptop screen, keyboard, or trackpad area should be visible clearly enough to inspect cracks, stains, missing keys, or surface damage. Risk flags: damage_not_visible;manual_review_required.",none,false,unknown
adv_low_evidence_060,images/test/nonexistent/missing.jpg,"Customer: Dent on the fender. | Support: Can you take a better angle? | Customer: No, this is all I have.",car,false,Requirement not met: image quality is insufficient; angle is insufficient; relevant view is cropped or obstructed. Requirement considered: The claimed car panel or bumper should be visible from an angle where surface marks or deformation can be assessed.,damage_not_visible;manual_review_required,unknown,unknown,not_enough_information,Claimed dent on fender. Visible unknown on unknown in supporting images: none. Evidence standard not satisfied. Confidence 0.00. Rule decision: Requirement not met: image quality is insufficient; angle is insufficient; relevant view is cropped or obstructed. Requirement considered: The claimed car panel or bumper should be visible from an angle where surface marks or deformation can be assessed. Risk flags: damage_not_visible;manual_review_required.,none,false,unknown
adv_low_evidence_061,images\test\case_005\img_1.jpg;images\test\case_026\img_1.jpg;images\test\case_049\img_2.jpg,Customer: Crushed corner. | Support: Can you see it? | Customer: It is dark but you can see it.,package,false,"Requirement not met: image quality is insufficient; angle is insufficient; relevant view is cropped or obstructed. Requirement considered: The submitted images should provide visual evidence that is usable, relevant to the claim, and grounded in the claimed object.",damage_not_visible;manual_review_required,unknown,unknown,not_enough_information,"Claimed crushed_packaging on package_corner. Visible unknown on unknown in supporting images: none. Evidence standard not satisfied. Confidence 0.00. Rule decision: Requirement not met: image quality is insufficient; angle is insufficient; relevant view is cropped or obstructed. Requirement considered: The submitted images should provide visual evidence that is usable, relevant to the claim, and grounded in the claimed object. Risk flags: damage_not_visible;manual_review_required.",none,false,unknown
adv_low_evidence_062,images\test\case_006\img_1.jpg,Customer: Dashboard is cracked. | Support: Please show the dashboard. | Customer: Here are photos from outside.,car,false,"Requirement not met: image quality is insufficient; angle is insufficient; relevant view is cropped or obstructed. Requirement considered: The claimed glass, light, mirror, or component should be visible clearly enough to inspect cracks, breakage, or missing parts.",blurry_image;damage_not_visible;manual_review_required,unknown,unknown,not_enough_information,"Claimed crack on unknown. Visible unknown on unknown in supporting images: none. Evidence standard not satisfied. Confidence 0.00. Rule decision: Requirement not met: image quality is insufficient; angle is insufficient; relevant view is cropped or obstructed. Requirement considered: The claimed glass, light, mirror, or component should be visible clearly enough to inspect cracks, breakage, or missing parts. Risk flags: blurry_image;damage_not_visible;manual_review_required.",none,false,unknown
adv_low_evidence_063,images/test/nonexistent/missing.jpg,Customer: Trackpad is broken. | Support: Show the trackpad. | Customer: I took a photo.,laptop,false,"Requirement not met: image quality is insufficient; angle is insufficient; relevant view is cropped or obstructed. Requirement considered: The claimed laptop screen, keyboard, or trackpad area should be visible clearly enough to inspect cracks, stains, missing keys, or surface damage.",damage_not_visible;manual_review_required,unknown,unknown,not_enough_information,"Claimed broken_part on trackpad. Visible unknown on unknown in supporting images: none. Evidence standard not satisfied. Confidence 0.00. Rule decision: Requirement not met: image quality is insufficient; angle is insufficient; relevant view is cropped or obstructed. Requirement considered: The claimed laptop screen, keyboard, or trackpad area should be visible clearly enough to inspect cracks, stains, missing keys, or surface damage. Risk flags: damage_not_visible;manual_review_required.",none,false,unknown
adv_low_evidence_064,images\test\case_011\img_1.jpg;images\test\case_055\img_2.jpg;images\test\case_043\img_1.jpg,Customer: Bumper and door and hood all damaged. | Support: Please show all parts. | Customer: One photo should cover it.,car,false,"Requirement not met: image quality is insufficient; angle is insufficient; relevant view is cropped or obstructed. Requirement considered: The submitted images should provide visual evidence that is usable, relevant to the claim, and grounded in the claimed object.",damage_not_visible;manual_review_required,unknown,unknown,not_enough_information,"Claimed unknown on door. Visible unknown on unknown in supporting images: none. Evidence standard not satisfied. Confidence 0.00. Rule decision: Requirement not met: image quality is insufficient; angle is insufficient; relevant view is cropped or obstructed. Requirement considered: The submitted images should provide visual evidence that is usable, relevant to the claim, and grounded in the claimed object. Risk flags: damage_not_visible;manual_review_required.",none,false,unknown
adv_low_evidence_065,images\test\case_020\img_1.jpg,"Customer: Torn seal. | Support: Can you enlarge the photo? | Customer: No, this is what I have.",package,false,"Requirement not met: image quality is insufficient; angle is insufficient; relevant view is cropped or obstructed. Requirement considered: The package exterior and claimed side, corner, flap, or seal should be visible clearly enough to inspect packaging damage.",damage_not_visible;manual_review_required,unknown,unknown,not_enough_information,"Claimed torn_packaging on seal. Visible unknown on unknown in supporting images: none. Evidence standard not satisfied. Confidence 0.00. Rule decision: Requirement not met: image quality is insufficient; angle is insufficient; relevant view is cropped or obstructed. Requirement considered: The package exterior and claimed side, corner, flap, or seal should be visible clearly enough to inspect packaging damage. Risk flags: damage_not_visible;manual_review_required.",none,false,unknown
adv_low_evidence_066,images/test/nonexistent/missing.jpg,Customer: Scratch on the door. | Support: The image is pixelated. | Customer: That is all I have.,car,false,Requirement not met: image quality is insufficient; angle is insufficient; relevant view is cropped or obstructed. Requirement considered: The claimed car panel or bumper should be visible from an angle where surface marks or deformation can be assessed.,damage_not_visible;manual_review_required,unknown,unknown,not_enough_information,Claimed scratch on door. Visible unknown on unknown in supporting images: none. Evidence standard not satisfied. Confidence 0.00. Rule decision: Requirement not met: image quality is insufficient; angle is insufficient; relevant view is cropped or obstructed. Requirement considered: The claimed car panel or bumper should be visible from an angle where surface marks or deformation can be assessed. Risk flags: damage_not_visible;manual_review_required.,none,false,unknown
adv_conflicting_images_067,images\test\case_030\img_1.jpg;images\test\case_038\img_2.jpg;images\test\case_055\img_2.jpg,Customer: There is a dent on the bumper. | Support: Multiple photos please. | Customer: I took several from different angles.,car,false,Requirement not met: image quality is insufficient; angle is insufficient; relevant view is cropped or obstructed. Requirement considered: The claimed car panel or bumper should be visible from an angle where surface marks or deformation can be assessed.,damage_not_visible;manual_review_required,unknown,unknown,not_enough_information,Claimed dent on unknown. Visible unknown on unknown in supporting images: none. Evidence standard not satisfied. Confidence 0.00. Rule decision: Requirement not met: image quality is insufficient; angle is insufficient; relevant view is cropped or obstructed. Requirement considered: The claimed car panel or bumper should be visible from an angle where surface marks or deformation can be assessed. Risk flags: damage_not_visible;manual_review_required.,none,false,unknown
adv_conflicting_images_068,images\test\case_010\img_1.jpg,Customer: Something is wrong with my car. | Support: What exactly? | Customer: Just look at the photos.,car,false,"Requirement not met: image quality is insufficient; angle is insufficient; relevant view is cropped or obstructed. Requirement considered: The submitted images should provide visual evidence that is usable, relevant to the claim, and grounded in the claimed object.",manual_review_required,unknown,unknown,not_enough_information,"Claimed unknown on unknown. Visible unknown on unknown in supporting images: none. Evidence standard not satisfied. Confidence 0.00. Rule decision: Requirement not met: image quality is insufficient; angle is insufficient; relevant view is cropped or obstructed. Requirement considered: The submitted images should provide visual evidence that is usable, relevant to the claim, and grounded in the claimed object. Risk flags: manual_review_required.",none,false,unknown
adv_conflicting_images_069,images/test/nonexistent/missing.jpg,"Customer: The laptop hinge has an issue. | Support: Photos? | Customer: Yes, I photographed everything.",laptop,false,"Requirement not met: image quality is insufficient; angle is insufficient; relevant view is cropped or obstructed. Requirement considered: The claimed laptop hinge, lid, corner, body, base, or port should be visible with enough context to identify the relevant laptop part.",damage_not_visible;manual_review_required,unknown,unknown,not_enough_information,"Claimed unknown on hinge. Visible unknown on unknown in supporting images: none. Evidence standard not satisfied. Confidence 0.00. Rule decision: Requirement not met: image quality is insufficient; angle is insufficient; relevant view is cropped or obstructed. Requirement considered: The claimed laptop hinge, lid, corner, body, base, or port should be visible with enough context to identify the relevant laptop part. Risk flags: damage_not_visible;manual_review_required.",none,false,unknown
adv_conflicting_images_070,images\test\case_025\img_1.jpg;images\test\case_006\img_1.jpg;images\test\case_032\img_1.jpg,Customer: Scratch on the door. | Support: Can you photograph it? | Customer: I took photos at different times.,car,false,Requirement not met: image quality is insufficient; angle is insufficient; relevant view is cropped or obstructed. Requirement considered: The claimed car panel or bumper should be visible from an angle where surface marks or deformation can be assessed.,blurry_image;damage_not_visible;manual_review_required,unknown,unknown,not_enough_information,Claimed scratch on door. Visible unknown on unknown in supporting images: none. Evidence standard not satisfied. Confidence 0.00. Rule decision: Requirement not met: image quality is insufficient; angle is insufficient; relevant view is cropped or obstructed. Requirement considered: The claimed car panel or bumper should be visible from an angle where surface marks or deformation can be assessed. Risk flags: blurry_image;damage_not_visible;manual_review_required.,none,false,unknown
adv_conflicting_images_071,images\test\case_001\img_1.jpg,Customer: The package seal is broken. | Support: Send photos. | Customer: Here are several angles.,package,false,"Requirement not met: image quality is insufficient; angle is insufficient; relevant view is cropped or obstructed. Requirement considered: The package exterior and claimed side, corner, flap, or seal should be visible clearly enough to inspect packaging damage.",damage_not_visible;manual_review_required,unknown,unknown,not_enough_information,"Claimed broken_part on seal. Visible unknown on unknown in supporting images: none. Evidence standard not satisfied. Confidence 0.00. Rule decision: Requirement not met: image quality is insufficient; angle is insufficient; relevant view is cropped or obstructed. Requirement considered: The package exterior and claimed side, corner, flap, or seal should be visible clearly enough to inspect packaging damage. Risk flags: damage_not_visible;manual_review_required.",none,false,unknown
adv_conflicting_images_072,images/test/nonexistent/missing.jpg,Customer: Headlight crack. | Support: Photo please. | Customer: Here are several.,car,false,"Requirement not met: image quality is insufficient; angle is insufficient; relevant view is cropped or obstructed. Requirement considered: The claimed glass, light, mirror, or component should be visible clearly enough to inspect cracks, breakage, or missing parts.",damage_not_visible;manual_review_required,unknown,unknown,not_enough_information,"Claimed crack on headlight. Visible unknown on unknown in supporting images: none. Evidence standard not satisfied. Confidence 0.00. Rule decision: Requirement not met: image quality is insufficient; angle is insufficient; relevant view is cropped or obstructed. Requirement considered: The claimed glass, light, mirror, or component should be visible clearly enough to inspect cracks, breakage, or missing parts. Risk flags: damage_not_visible;manual_review_required.",none,false,unknown
adv_conflicting_images_073,images\test\case_053\img_1.jpg;images\test\case_005\img_1.jpg;images\test\case_025\img_2.jpg,Customer: Bumper scratch. | Support: Send before and after. | Customer: Sure.,car,false,Requirement not met: image quality is insufficient; angle is insufficient; relevant view is cropped or obstructed. Requirement considered: The claimed car panel or bumper should be visible from an angle where surface marks or deformation can be assessed.,damage_not_visible;manual_review_required,unknown,unknown,not_enough_information,Claimed scratch on unknown. Visible unknown on unknown in supporting images: none. Evidence standard not satisfied. Confidence 0.00. Rule decision: Requirement not met: image quality is insufficient; angle is insufficient; relevant view is cropped or obstructed. Requirement considered: The claimed car panel or bumper should be visible from an angle where surface marks or deformation can be assessed. Risk flags: damage_not_visible;manual_review_required.,none,false,unknown
adv_conflicting_images_074,images\test\case_006\img_1.jpg,Customer: Hinge broken. | Support: Photos? | Customer: I took them at home and at work.,laptop,false,"Requirement not met: image quality is insufficient; angle is insufficient; relevant view is cropped or obstructed. Requirement considered: The claimed laptop hinge, lid, corner, body, base, or port should be visible with enough context to identify the relevant laptop part.",blurry_image;damage_not_visible;manual_review_required,unknown,unknown,not_enough_information,"Claimed broken_part on hinge. Visible unknown on unknown in supporting images: none. Evidence standard not satisfied. Confidence 0.00. Rule decision: Requirement not met: image quality is insufficient; angle is insufficient; relevant view is cropped or obstructed. Requirement considered: The claimed laptop hinge, lid, corner, body, base, or port should be visible with enough context to identify the relevant laptop part. Risk flags: blurry_image;damage_not_visible;manual_review_required.",none,false,unknown
